 374  8392  374  374  
 375  4275  375  375  
 376  9322  376  376  
 377  10747  377  377  
 378  10856  378  378  
 379  8016  379  379  
 380  9225  380  380  
 381  5210  381  381  
 382  2617  382  382  
 383  7579  383  383  
 384  9529  384  384  
 385  8151  385  385  
 386  7472  386  386  
 387  8395  387  387  
 388  4212  388  388  
 389  2370  389  389  
 390  6926  390  390  
 391  9149  391  391  
 392  8454  392  392  
 393  7962  393  393  
 394  7976  394  394  
 395  4022  395  395  
 396  2561  396  396  
 397  7174  397  397  
 398  9099  398  398  
 399  9572  399  399  
 400  8070  400  400  
 401  8579  401  401  
 402  4792  402  402  
 403  2431  403  403  
 404  7725  404  404  
 405  10231  405  405  
 406  9485  406  406  
 407  8975  407  407  
 408  8785  408  408  
 409  5105  409  409  
 410  2819  410  410  
 411  8865  411  411  
 412  12543  412  412  
 413  10883  413  413  
 414  11641  414  414  
 415  11222  415  415  
 416  6727  416  416  
 417  4042  417  417  
 418  11357  418  418  
 419  15746  419  419  
 420  13733  420  420  
 421  14492  421  421  
 422  14669  422  422  
 423  7767  423  423  
 424  4559  424  424  
 425  12263  425  425  
 426  16696  426  426  
 427  15144  427  427  
 428  14578  428  428  
 429  13085  429  429  
 430  9055  430  430  
 431  3928  431  431  
 432  10588  432  432  
 433  15249  433  433  
 434  14452  434  434  
 435  11184  435  435  
 436  14857  436  436  
 437  6907  437  437  
 438  3289  438  438  
 439  10559  439  439  
 440  13957  440  440  
 441  11957  441  441  
 442  10596  442  442  
 443  9633  443  443  
 444  5413  444  444  
 445  2351  445  445  
 446  8177  446  446  
 447  10909  447  447  
 448  8771  448  448  
 449  7827  449  449  
 450  7580  450  450  
 451  3928  451  451  
 452  1704  452  452  
 453  6868  453  453  
 454  8564  454  454  
 455  7173  455  455  
 456  6173  456  456  
 457  3778  457  457  
 458  2127  458  458  
 459  1907  459  459  
 460  1396  460  460  
 461  5528  461  461  
 462  6995  462  462  
 463  5227  463  463  
 464  4766  464  464  
 465  2164  465  465  
 466  970  466  466  
 467  3826  467  467  
 468  4995  468  468  
 469  3634  469  469  


