datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,34,148,182
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,37,140,177
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,29,208,237
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,29,146,175
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,37,66,103
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,115,540,655
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,139,1093,1232
2021-04-01,Comirnaty,CZ080,"Moravskoslezský kraj",80+,39,454,493
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",18-24,13,11,24
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",25-29,24,16,40
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",30-34,24,13,37
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",35-39,51,33,84
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",40-44,66,39,105
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",45-49,37,49,86
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",50-54,53,20,73
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",55-59,58,37,95
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",60-64,42,43,85
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",65-69,66,38,104
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",70-74,113,161,274
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",75-79,74,264,338
2021-04-01,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",80+,13,96,109
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",18-24,9,6,15
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",25-29,11,8,19
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",30-34,11,19,30
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,24,27,51
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,34,41,75
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",45-49,38,42,80
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,17,27,44
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,9,56,65
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,16,35,51
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,22,15,37
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,84,173,257
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,80,182,262
2021-04-01,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,61,44,105
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",18-24,10,0,10
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",25-29,18,1,19
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",30-34,9,1,10
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",35-39,10,2,12
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",40-44,9,2,11
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",45-49,9,9,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",50-54,0,3,3
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",55-59,5,14,19
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",60-64,7,10,17
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",65-69,1,1,2
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",70-74,0,2,2
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",75-79,0,5,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",80+,0,1,1
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",18-24,0,2,2
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",25-29,0,9,9
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",30-34,0,4,4
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",35-39,0,5,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",40-44,0,11,11
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",45-49,0,21,21
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",50-54,0,17,17
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",55-59,0,35,35
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",60-64,0,49,49
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",65-69,0,43,43
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",70-74,0,71,71
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",75-79,0,70,70
2021-04-01,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",80+,0,149,149
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",18-24,1,1,2
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",25-29,1,4,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",30-34,5,5,10
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",35-39,2,7,9
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",40-44,4,6,10
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",45-49,6,12,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",50-54,4,14,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",55-59,10,7,17
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",60-64,2,2,4
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",65-69,10,2,12
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",70-74,4,15,19
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",75-79,2,14,16
2021-04-01,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",80+,3,22,25
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",18-24,4,3,7
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",25-29,9,5,14
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",30-34,13,10,23
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",35-39,8,12,20
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",40-44,16,38,54
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",45-49,20,42,62
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",50-54,13,22,35
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",55-59,12,11,23
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",60-64,11,16,27
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",65-69,27,35,62
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",70-74,126,124,250
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",75-79,64,85,149
2021-04-01,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",80+,34,124,158
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",18-24,2,1,3
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",25-29,3,0,3
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",30-34,5,0,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",35-39,5,0,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",40-44,11,1,12
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",45-49,16,0,16
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",50-54,11,4,15
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",55-59,20,2,22
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",60-64,15,3,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",65-69,23,13,36
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",70-74,101,21,122
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",75-79,59,21,80
2021-04-01,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",80+,41,50,91
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",18-24,2,1,3
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",25-29,2,1,3
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",30-34,2,3,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",35-39,10,6,16
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",40-44,12,9,21
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",45-49,25,10,35
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",50-54,17,10,27
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",55-59,19,11,30
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",60-64,28,14,42
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",65-69,65,23,88
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",70-74,256,19,275
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",75-79,157,4,161
2021-04-01,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",80+,60,0,60
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",18-24,2,2,4
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",25-29,8,2,10
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",30-34,18,0,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",35-39,28,5,33
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",40-44,25,3,28
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",45-49,43,9,52
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",50-54,35,7,42
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",55-59,39,7,46
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",60-64,50,6,56
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",65-69,68,21,89
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",70-74,174,24,198
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",75-79,74,19,93
2021-04-01,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",80+,36,51,87
2021-04-01,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",50-54,0,3,3
2021-04-01,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",55-59,0,6,6
2021-04-01,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",60-64,0,18,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",65-69,0,6,6
2021-04-01,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",70-74,0,18,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",75-79,0,21,21
2021-04-01,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",80+,0,17,17
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",18-24,3,2,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",25-29,8,3,11
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",30-34,10,4,14
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",35-39,16,9,25
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",40-44,20,8,28
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",45-49,13,12,25
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",50-54,18,15,33
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",55-59,25,23,48
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",60-64,36,19,55
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",65-69,111,23,134
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",70-74,422,40,462
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",75-79,318,33,351
2021-04-01,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",80+,112,31,143
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",18-24,4,1,5
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",25-29,4,0,4
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",30-34,9,2,11
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",35-39,6,1,7
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",40-44,9,5,14
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",45-49,5,3,8
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",50-54,5,1,6
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",55-59,10,1,11
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",60-64,15,3,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",65-69,46,1,47
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",70-74,362,32,394
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",75-79,326,16,342
2021-04-01,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",80+,286,7,293
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",25-29,0,3,3
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",30-34,1,1,2
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",35-39,3,3,6
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",40-44,0,2,2
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",45-49,4,3,7
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",50-54,6,1,7
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",55-59,16,7,23
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",60-64,28,7,35
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",65-69,95,1,96
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",70-74,491,5,496
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",75-79,340,9,349
2021-04-01,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",80+,102,15,117
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,2,0,2
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,7,0,7
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,23,0,23
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,17,1,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,16,3,19
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,19,2,21
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,15,3,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,16,2,18
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,18,2,20
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,7,6,13
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,154,0,154
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,60,0,60
2021-04-01,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,25,2,27
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",18-24,2,0,2
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",25-29,3,0,3
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",30-34,4,0,4
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",35-39,2,0,2
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",40-44,19,0,19
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",45-49,18,0,18
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",50-54,26,0,26
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",55-59,41,0,41
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",60-64,77,0,77
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",65-69,112,0,112
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",70-74,144,0,144
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",75-79,78,0,78
2021-04-01,VAXZEVRIA,CZ010,"Hlavní město Praha",80+,27,1,28
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",18-24,2,0,2
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",25-29,1,0,1
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",30-34,3,0,3
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",35-39,4,0,4
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",40-44,13,2,15
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",45-49,6,3,9
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",50-54,6,1,7
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",55-59,12,1,13
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",60-64,32,2,34
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",65-69,63,1,64
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",70-74,131,0,131
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",75-79,107,0,107
2021-04-01,VAXZEVRIA,CZ020,"Středočeský kraj",80+,56,0,56
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",25-29,1,0,1
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",30-34,1,0,1
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",40-44,5,0,5
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",45-49,1,0,1
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",50-54,7,0,7
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",55-59,5,0,5
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",60-64,14,0,14
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",65-69,49,0,49
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",70-74,94,0,94
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",75-79,105,0,105
2021-04-01,VAXZEVRIA,CZ031,"Jihočeský kraj",80+,37,0,37
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",35-39,1,0,1
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",45-49,2,0,2
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",50-54,1,0,1
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",55-59,4,0,4
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",60-64,4,0,4
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",65-69,23,0,23
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",70-74,34,1,35
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",75-79,30,0,30
2021-04-01,VAXZEVRIA,CZ032,"Plzeňský kraj",80+,17,0,17
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",0-17,1,0,1
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",18-24,7,0,7
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",25-29,7,0,7
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",30-34,8,0,8
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",35-39,14,0,14
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",40-44,16,0,16
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",45-49,24,0,24
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",50-54,33,0,33
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",55-59,51,0,51
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",60-64,39,0,39
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",65-69,98,0,98
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",70-74,56,0,56
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",75-79,35,0,35
2021-04-01,VAXZEVRIA,CZ041,"Karlovarský kraj",80+,23,0,23
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",0-17,1,0,1
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",30-34,1,0,1
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",35-39,1,0,1
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",40-44,3,0,3
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",45-49,7,0,7
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",50-54,9,0,9
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",55-59,8,0,8
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",60-64,18,0,18
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",65-69,48,0,48
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",70-74,70,0,70
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",75-79,34,0,34
2021-04-01,VAXZEVRIA,CZ042,"Ústecký kraj",80+,15,0,15
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",30-34,1,0,1
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",35-39,3,0,3
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",40-44,3,0,3
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",45-49,2,0,2
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",50-54,2,0,2
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",55-59,9,0,9
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",60-64,8,0,8
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",65-69,25,0,25
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",70-74,35,0,35
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",75-79,9,0,9
2021-04-01,VAXZEVRIA,CZ051,"Liberecký kraj",80+,3,0,3
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",18-24,2,0,2
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",30-34,1,0,1
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,2,0,2
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,1,0,1
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,2,0,2
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,7,0,7
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,6,0,6
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,25,0,25
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",70-74,65,0,65
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",75-79,49,0,49
2021-04-01,VAXZEVRIA,CZ052,"Královéhradecký kraj",80+,42,0,42
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",40-44,3,0,3
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",45-49,4,0,4
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",50-54,3,0,3
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",55-59,7,0,7
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",60-64,14,0,14
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",65-69,36,0,36
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",70-74,131,0,131
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",75-79,106,0,106
2021-04-01,VAXZEVRIA,CZ053,"Pardubický kraj",80+,57,1,58
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",18-24,1,0,1
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",25-29,3,0,3
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",30-34,1,0,1
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",40-44,3,0,3
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",45-49,3,0,3
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",50-54,3,0,3
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",55-59,3,0,3
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",60-64,3,0,3
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",65-69,15,0,15
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",70-74,35,0,35
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",75-79,25,0,25
