datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2021-04-07,CZ080,CZ0802,29702,27668,576
2021-04-07,CZ080,CZ0803,33394,31468,682
2021-04-07,CZ080,CZ0804,19720,18622,307
2021-04-07,CZ080,CZ0805,28875,27717,443
2021-04-07,CZ080,CZ0806,40804,38345,844
2021-04-07,,,30,2503,0
2021-04-08,CZ010,CZ0100,171926,166926,2546
2021-04-08,CZ020,CZ020A,20246,20219,184
2021-04-08,CZ020,CZ020B,18120,17406,191
2021-04-08,CZ020,CZ020C,8713,8207,171
2021-04-08,CZ020,CZ0201,17847,17184,347
2021-04-08,CZ020,CZ0202,13982,13368,153
2021-04-08,CZ020,CZ0203,25553,24200,396
2021-04-08,CZ020,CZ0204,18467,17520,303
2021-04-08,CZ020,CZ0205,11811,11203,207
2021-04-08,CZ020,CZ0206,17291,16601,319
2021-04-08,CZ020,CZ0207,21810,20526,403
2021-04-08,CZ020,CZ0208,16679,15868,283
2021-04-08,CZ020,CZ0209,26989,26461,263
2021-04-08,CZ031,CZ0311,25642,24445,419
2021-04-08,CZ031,CZ0312,7315,6757,157
2021-04-08,CZ031,CZ0313,15000,13952,306
2021-04-08,CZ031,CZ0314,11467,10849,167
2021-04-08,CZ031,CZ0315,6360,5907,161
2021-04-08,CZ031,CZ0316,10009,9485,221
2021-04-08,CZ031,CZ0317,15106,13921,373
2021-04-08,CZ032,CZ0321,7983,7583,171
2021-04-08,CZ032,CZ0322,13535,12901,283
2021-04-08,CZ032,CZ0323,30270,29108,494
2021-04-08,CZ032,CZ0324,11762,11229,230
2021-04-08,CZ032,CZ0325,13383,12812,208
2021-04-08,CZ032,CZ0326,8168,7792,201
2021-04-08,CZ032,CZ0327,8866,8593,210
2021-04-08,CZ041,CZ0411,13908,13333,564
2021-04-08,CZ041,CZ0412,15583,14949,448
2021-04-08,CZ041,CZ0413,14692,14093,423
2021-04-08,CZ042,CZ0421,20062,18487,405
2021-04-08,CZ042,CZ0422,15103,13920,358
2021-04-08,CZ042,CZ0423,17998,17043,329
2021-04-08,CZ042,CZ0424,12124,11219,242
2021-04-08,CZ042,CZ0425,14883,13670,367
2021-04-08,CZ042,CZ0426,16548,15258,277
2021-04-08,CZ042,CZ0427,17226,16186,276
2021-04-08,CZ051,CZ0511,16052,14753,325
2021-04-08,CZ051,CZ0512,16764,15967,297
2021-04-08,CZ051,CZ0513,31441,30028,400
2021-04-08,CZ051,CZ0514,12530,12025,176
2021-04-08,CZ052,CZ0521,30757,29780,407
2021-04-08,CZ052,CZ0522,13733,13209,220
2021-04-08,CZ052,CZ0523,21321,20604,444
2021-04-08,CZ052,CZ0524,14499,13957,190
2021-04-08,CZ052,CZ0525,22245,21559,487
2021-04-08,CZ053,CZ0531,19009,17911,276
2021-04-08,CZ053,CZ0532,30791,29544,413
2021-04-08,CZ053,CZ0533,15588,14484,282
2021-04-08,CZ053,CZ0534,23177,21779,344
2021-04-08,CZ063,CZ0631,15437,14864,305
2021-04-08,CZ063,CZ0632,15588,14431,287
2021-04-08,CZ063,CZ0633,11243,10411,207
2021-04-08,CZ063,CZ0634,13957,12947,240
2021-04-08,CZ063,CZ0635,17167,16068,226
2021-04-08,CZ064,CZ0641,13832,12787,365
2021-04-08,CZ064,CZ0642,43314,40926,780
2021-04-08,CZ064,CZ0643,27075,25427,452
2021-04-08,CZ064,CZ0644,13576,12539,352
2021-04-08,CZ064,CZ0645,20704,19054,457
2021-04-08,CZ064,CZ0646,12442,11517,322
2021-04-08,CZ064,CZ0647,13762,12623,358
2021-04-08,CZ071,CZ0711,4480,4164,130
2021-04-08,CZ071,CZ0712,32937,30549,611
2021-04-08,CZ071,CZ0713,15214,14301,226
2021-04-08,CZ071,CZ0714,19580,18534,289
2021-04-08,CZ071,CZ0715,14365,13311,295
2021-04-08,CZ072,CZ0721,14962,14137,284
2021-04-08,CZ072,CZ0722,20033,18871,291
2021-04-08,CZ072,CZ0723,19727,18461,343
2021-04-08,CZ072,CZ0724,28942,26835,509
2021-04-08,CZ080,CZ0801,11481,10631,300
2021-04-08,CZ080,CZ0802,29838,27802,577
2021-04-08,CZ080,CZ0803,33511,31612,684
2021-04-08,CZ080,CZ0804,19821,18702,309
2021-04-08,CZ080,CZ0805,28952,27812,445
2021-04-08,CZ080,CZ0806,41002,38517,855
2021-04-08,,,30,2520,0
2021-04-09,CZ010,CZ0100,172359,167625,2557
2021-04-09,CZ020,CZ020A,20298,20297,185
2021-04-09,CZ020,CZ020B,18151,17475,191
2021-04-09,CZ020,CZ020C,8737,8245,171
2021-04-09,CZ020,CZ0201,17888,17241,348
2021-04-09,CZ020,CZ0202,14013,13461,154
2021-04-09,CZ020,CZ0203,25615,24325,400
2021-04-09,CZ020,CZ0204,18500,17594,305
2021-04-09,CZ020,CZ0205,11855,11256,209
2021-04-09,CZ020,CZ0206,17323,16660,320
2021-04-09,CZ020,CZ0207,21857,20648,404
2021-04-09,CZ020,CZ0208,16714,15957,284
2021-04-09,CZ020,CZ0209,27049,26590,264
2021-04-09,CZ031,CZ0311,25783,24601,422
2021-04-09,CZ031,CZ0312,7370,6790,158
2021-04-09,CZ031,CZ0313,15054,14035,307
2021-04-09,CZ031,CZ0314,11505,10907,169
2021-04-09,CZ031,CZ0315,6396,5959,161
2021-04-09,CZ031,CZ0316,10035,9555,221
2021-04-09,CZ031,CZ0317,15152,14021,376
2021-04-09,CZ032,CZ0321,8013,7626,171
2021-04-09,CZ032,CZ0322,13572,12965,283
2021-04-09,CZ032,CZ0323,30321,29223,494
2021-04-09,CZ032,CZ0324,11782,11272,231
2021-04-09,CZ032,CZ0325,13414,12874,209
2021-04-09,CZ032,CZ0326,8182,7826,201
2021-04-09,CZ032,CZ0327,8875,8612,211
2021-04-09,CZ041,CZ0411,13928,13349,565
2021-04-09,CZ041,CZ0412,15614,14978,448
2021-04-09,CZ041,CZ0413,14712,14107,425
2021-04-09,CZ042,CZ0421,20143,18635,408
2021-04-09,CZ042,CZ0422,15170,14022,359
2021-04-09,CZ042,CZ0423,18047,17143,329
2021-04-09,CZ042,CZ0424,12204,11287,243
2021-04-09,CZ042,CZ0425,14945,13768,368
2021-04-09,CZ042,CZ0426,16601,15367,279
2021-04-09,CZ042,CZ0427,17294,16279,276
2021-04-09,CZ051,CZ0511,16138,14870,326
2021-04-09,CZ051,CZ0512,16791,16052,298
2021-04-09,CZ051,CZ0513,31506,30157,400
2021-04-09,CZ051,CZ0514,12549,12071,177
2021-04-09,CZ052,CZ0521,30785,29851,408
2021-04-09,CZ052,CZ0522,13741,13265,222
2021-04-09,CZ052,CZ0523,21338,20634,444
2021-04-09,CZ052,CZ0524,14515,13992,190
2021-04-09,CZ052,CZ0525,22255,21593,487
2021-04-09,CZ053,CZ0531,19075,18009,277
2021-04-09,CZ053,CZ0532,30875,29647,415
2021-04-09,CZ053,CZ0533,15655,14588,283
2021-04-09,CZ053,CZ0534,23282,21900,346
2021-04-09,CZ063,CZ0631,15475,14964,305
2021-04-09,CZ063,CZ0632,15669,14545,290
2021-04-09,CZ063,CZ0633,11279,10502,207
2021-04-09,CZ063,CZ0634,14059,13059,240
2021-04-09,CZ063,CZ0635,17289,16176,226
2021-04-09,CZ064,CZ0641,13938,12864,366
2021-04-09,CZ064,CZ0642,43425,41122,783
2021-04-09,CZ064,CZ0643,27175,25548,453
2021-04-09,CZ064,CZ0644,13615,12610,353
2021-04-09,CZ064,CZ0645,20786,19153,458
2021-04-09,CZ064,CZ0646,12477,11579,324
2021-04-09,CZ064,CZ0647,13808,12708,361
2021-04-09,CZ071,CZ0711,4493,4175,131
2021-04-09,CZ071,CZ0712,33094,30734,614
2021-04-09,CZ071,CZ0713,15265,14365,226
2021-04-09,CZ071,CZ0714,19653,18627,289
2021-04-09,CZ071,CZ0715,14454,13409,295
2021-04-09,CZ072,CZ0721,15004,14199,284
2021-04-09,CZ072,CZ0722,20099,18947,292
2021-04-09,CZ072,CZ0723,19800,18582,344
2021-04-09,CZ072,CZ0724,29063,26985,512
2021-04-09,CZ080,CZ0801,11516,10705,302
2021-04-09,CZ080,CZ0802,29952,27981,579
2021-04-09,CZ080,CZ0803,33629,31743,688
2021-04-09,CZ080,CZ0804,19890,18792,311
2021-04-09,CZ080,CZ0805,29013,27905,447
2021-04-09,CZ080,CZ0806,41150,38692,859
2021-04-09,,,30,2538,0
2021-04-10,CZ010,CZ0100,172628,167929,2569
2021-04-10,CZ020,CZ020A,20322,20339,185
2021-04-10,CZ020,CZ020B,18168,17489,192
2021-04-10,CZ020,CZ020C,8748,8249,171
2021-04-10,CZ020,CZ0201,17915,17267,349
2021-04-10,CZ020,CZ0202,14044,13473,154
2021-04-10,CZ020,CZ0203,25643,24359,405
2021-04-10,CZ020,CZ0204,18520,17623,307
2021-04-10,CZ020,CZ0205,11878,11264,209
2021-04-10,CZ020,CZ0206,17345,16681,321
2021-04-10,CZ020,CZ0207,21893,20689,405
2021-04-10,CZ020,CZ0208,16722,15985,285
2021-04-10,CZ020,CZ0209,27078,26649,264
2021-04-10,CZ031,CZ0311,25822,24617,424
2021-04-10,CZ031,CZ0312,7387,6795,159
2021-04-10,CZ031,CZ0313,15078,14043,307
2021-04-10,CZ031,CZ0314,11514,10909,169
2021-04-10,CZ031,CZ0315,6399,5959,162
2021-04-10,CZ031,CZ0316,10039,9556,222
2021-04-10,CZ031,CZ0317,15191,14052,378
2021-04-10,CZ032,CZ0321,8016,7627,171
2021-04-10,CZ032,CZ0322,13576,12968,283
2021-04-10,CZ032,CZ0323,30352,29283,495
2021-04-10,CZ032,CZ0324,11787,11280,232
2021-04-10,CZ032,CZ0325,13421,12891,209
2021-04-10,CZ032,CZ0326,8182,7830,201
2021-04-10,CZ032,CZ0327,8879,8613,211
2021-04-10,CZ041,CZ0411,13929,13351,565
2021-04-10,CZ041,CZ0412,15618,14991,451
2021-04-10,CZ041,CZ0413,14712,14115,428
2021-04-10,CZ042,CZ0421,20185,18671,414
2021-04-10,CZ042,CZ0422,15188,14047,360
2021-04-10,CZ042,CZ0423,18073,17155,330
2021-04-10,CZ042,CZ0424,12216,11300,243
2021-04-10,CZ042,CZ0425,14985,13828,370
2021-04-10,CZ042,CZ0426,16631,15398,282
2021-04-10,CZ042,CZ0427,17331,16300,276
2021-04-10,CZ051,CZ0511,16152,14919,328
2021-04-10,CZ051,CZ0512,16795,16060,298
2021-04-10,CZ051,CZ0513,31516,30205,400
2021-04-10,CZ051,CZ0514,12570,12103,177
2021-04-10,CZ052,CZ0521,30802,29878,410
2021-04-10,CZ052,CZ0522,13759,13268,223
2021-04-10,CZ052,CZ0523,21345,20654,444
2021-04-10,CZ052,CZ0524,14524,14031,190
2021-04-10,CZ052,CZ0525,22262,21613,487
2021-04-10,CZ053,CZ0531,19097,18040,277
2021-04-10,CZ053,CZ0532,30901,29687,415
2021-04-10,CZ053,CZ0533,15666,14595,283
2021-04-10,CZ053,CZ0534,23295,21910,347
2021-04-10,CZ063,CZ0631,15517,15011,305
2021-04-10,CZ063,CZ0632,15736,14608,290
2021-04-10,CZ063,CZ0633,11314,10509,208
2021-04-10,CZ063,CZ0634,14096,13070,241
2021-04-10,CZ063,CZ0635,17336,16184,227
2021-04-10,CZ064,CZ0641,13953,12875,366
2021-04-10,CZ064,CZ0642,43483,41208,786
2021-04-10,CZ064,CZ0643,27226,25603,458
2021-04-10,CZ064,CZ0644,13638,12633,354
2021-04-10,CZ064,CZ0645,20806,19167,460
2021-04-10,CZ064,CZ0646,12505,11593,325
2021-04-10,CZ064,CZ0647,13832,12724,365
2021-04-10,CZ071,CZ0711,4501,4178,131
2021-04-10,CZ071,CZ0712,33105,30778,618
2021-04-10,CZ071,CZ0713,15285,14369,227
2021-04-10,CZ071,CZ0714,19660,18633,289
2021-04-10,CZ071,CZ0715,14470,13424,295
2021-04-10,CZ072,CZ0721,15039,14216,286
2021-04-10,CZ072,CZ0722,20138,18987,295
2021-04-10,CZ072,CZ0723,19895,18619,345
2021-04-10,CZ072,CZ0724,29128,27044,515
2021-04-10,CZ080,CZ0801,11538,10732,304
2021-04-10,CZ080,CZ0802,29982,28024,580
2021-04-10,CZ080,CZ0803,33666,31783,693
2021-04-10,CZ080,CZ0804,19950,18834,313
2021-04-10,CZ080,CZ0805,29074,27977,448
2021-04-10,CZ080,CZ0806,41240,38789,861
2021-04-10,,,30,2552,0
2021-04-11,CZ010,CZ0100,172775,168241,2578
2021-04-11,CZ020,CZ020A,20341,20361,185
2021-04-11,CZ020,CZ020B,18179,17522,192
2021-04-11,CZ020,CZ020C,8753,8254,172
2021-04-11,CZ020,CZ0201,17942,17295,350
2021-04-11,CZ020,CZ0202,14049,13479,155
2021-04-11,CZ020,CZ0203,25664,24395,406
2021-04-11,CZ020,CZ0204,18531,17652,308
2021-04-11,CZ020,CZ0205,11879,11282,209
2021-04-11,CZ020,CZ0206,17347,16719,322
2021-04-11,CZ020,CZ0207,21905,20721,405
2021-04-11,CZ020,CZ0208,16729,15993,286
2021-04-11,CZ020,CZ0209,27090,26714,264
2021-04-11,CZ031,CZ0311,25830,24638,424
2021-04-11,CZ031,CZ0312,7393,6795,160
2021-04-11,CZ031,CZ0313,15080,14092,309
2021-04-11,CZ031,CZ0314,11515,10915,170
2021-04-11,CZ031,CZ0315,6400,5964,163
2021-04-11,CZ031,CZ0316,10039,9559,222
2021-04-11,CZ031,CZ0317,15199,14081,379
2021-04-11,CZ032,CZ0321,8019,7627,171
2021-04-11,CZ032,CZ0322,13577,12981,286
2021-04-11,CZ032,CZ0323,30361,29300,498
2021-04-11,CZ032,CZ0324,11789,11299,234
2021-04-11,CZ032,CZ0325,13426,12903,210
2021-04-11,CZ032,CZ0326,8183,7835,202
2021-04-11,CZ032,CZ0327,8890,8630,211
2021-04-11,CZ041,CZ0411,13931,13355,565
2021-04-11,CZ041,CZ0412,15622,15000,451
2021-04-11,CZ041,CZ0413,14719,14119,428
2021-04-11,CZ042,CZ0421,20206,18730,416
2021-04-11,CZ042,CZ0422,15206,14083,361
2021-04-11,CZ042,CZ0423,18078,17198,330
2021-04-11,CZ042,CZ0424,12224,11330,243
2021-04-11,CZ042,CZ0425,15009,13874,370
2021-04-11,CZ042,CZ0426,16660,15428,286
2021-04-11,CZ042,CZ0427,17355,16332,276
2021-04-11,CZ051,CZ0511,16160,14966,330
2021-04-11,CZ051,CZ0512,16800,16065,299
2021-04-11,CZ051,CZ0513,31549,30259,401
2021-04-11,CZ051,CZ0514,12572,12110,177
2021-04-11,CZ052,CZ0521,30822,29904,412
2021-04-11,CZ052,CZ0522,13762,13297,224
2021-04-11,CZ052,CZ0523,21353,20679,444
2021-04-11,CZ052,CZ0524,14547,14045,190
2021-04-11,CZ052,CZ0525,22266,21618,487
2021-04-11,CZ053,CZ0531,19099,18061,279
2021-04-11,CZ053,CZ0532,30921,29718,417
2021-04-11,CZ053,CZ0533,15673,14598,283
2021-04-11,CZ053,CZ0534,23304,21920,347
2021-04-11,CZ063,CZ0631,15520,15043,305
2021-04-11,CZ063,CZ0632,15763,14613,290
2021-04-11,CZ063,CZ0633,11317,10536,208
2021-04-11,CZ063,CZ0634,14098,13074,241
2021-04-11,CZ063,CZ0635,17341,16185,228
2021-04-11,CZ064,CZ0641,13956,12883,368
2021-04-11,CZ064,CZ0642,43514,41261,786
2021-04-11,CZ064,CZ0643,27248,25638,462
2021-04-11,CZ064,CZ0644,13647,12644,356
2021-04-11,CZ064,CZ0645,20811,19174,461
2021-04-11,CZ064,CZ0646,12511,11598,328
2021-04-11,CZ064,CZ0647,13846,12738,368
2021-04-11,CZ071,CZ0711,4501,4178,131
2021-04-11,CZ071,CZ0712,33113,30809,621
2021-04-11,CZ071,CZ0713,15299,14373,227
2021-04-11,CZ071,CZ0714,19664,18638,291
2021-04-11,CZ071,CZ0715,14474,13431,295
2021-04-11,CZ072,CZ0721,15046,14220,286
2021-04-11,CZ072,CZ0722,20170,19016,295
2021-04-11,CZ072,CZ0723,19897,18628,346
2021-04-11,CZ072,CZ0724,29174,27103,518
2021-04-11,CZ080,CZ0801,11553,10743,306
2021-04-11,CZ080,CZ0802,29993,28039,581
2021-04-11,CZ080,CZ0803,33682,31817,694
2021-04-11,CZ080,CZ0804,19952,18859,314
2021-04-11,CZ080,CZ0805,29095,27990,450
2021-04-11,CZ080,CZ0806,41276,38853,868
2021-04-11,,,30,2557,0
2021-04-12,CZ010,CZ0100,173118,169122,2583
2021-04-12,CZ020,CZ020A,20371,20461,185
2021-04-12,CZ020,CZ020B,18205,17641,194
2021-04-12,CZ020,CZ020C,8774,8326,174
2021-04-12,CZ020,CZ0201,17953,17361,350
2021-04-12,CZ020,CZ0202,14078,13651,155
2021-04-12,CZ020,CZ0203,25740,24573,407
2021-04-12,CZ020,CZ0204,18570,17754,309
2021-04-12,CZ020,CZ0205,11908,11358,209
2021-04-12,CZ020,CZ0206,17407,16842,324
2021-04-12,CZ020,CZ0207,21949,20888,407
2021-04-12,CZ020,CZ0208,16762,16075,286
2021-04-12,CZ020,CZ0209,27126,26893,264
2021-04-12,CZ031,CZ0311,25905,24914,426
2021-04-12,CZ031,CZ0312,7411,6853,160
2021-04-12,CZ031,CZ0313,15096,14199,311
2021-04-12,CZ031,CZ0314,11518,10996,171
2021-04-12,CZ031,CZ0315,6430,5994,165
2021-04-12,CZ031,CZ0316,10043,9619,222
2021-04-12,CZ031,CZ0317,15251,14200,380
2021-04-12,CZ032,CZ0321,8042,7663,171
2021-04-12,CZ032,CZ0322,13600,13074,286
2021-04-12,CZ032,CZ0323,30427,29455,499
2021-04-12,CZ032,CZ0324,11811,11351,234
2021-04-12,CZ032,CZ0325,13452,12969,210
2021-04-12,CZ032,CZ0326,8192,7871,202
2021-04-12,CZ032,CZ0327,8905,8657,211
2021-04-12,CZ041,CZ0411,13936,13373,565
2021-04-12,CZ041,CZ0412,15640,15037,453
2021-04-12,CZ041,CZ0413,14741,14164,430
2021-04-12,CZ042,CZ0421,20297,18905,417
2021-04-12,CZ042,CZ0422,15242,14201,363
2021-04-12,CZ042,CZ0423,18139,17359,331
2021-04-12,CZ042,CZ0424,12258,11413,245
2021-04-12,CZ042,CZ0425,15058,14012,372
2021-04-12,CZ042,CZ0426,16732,15570,287
2021-04-12,CZ042,CZ0427,17416,16446,277
2021-04-12,CZ051,CZ0511,16244,15072,330
2021-04-12,CZ051,CZ0512,16837,16138,299
2021-04-12,CZ051,CZ0513,31629,30410,401
2021-04-12,CZ051,CZ0514,12584,12161,177
2021-04-12,CZ052,CZ0521,30833,29992,412
2021-04-12,CZ052,CZ0522,13768,13333,225
2021-04-12,CZ052,CZ0523,21365,20712,445
2021-04-12,CZ052,CZ0524,14556,14079,190
2021-04-12,CZ052,CZ0525,22274,21657,488
2021-04-12,CZ053,CZ0531,19145,18191,279
2021-04-12,CZ053,CZ0532,30971,29863,419
2021-04-12,CZ053,CZ0533,15720,14766,286
2021-04-12,CZ053,CZ0534,23379,22078,347
2021-04-12,CZ063,CZ0631,15547,15091,306
2021-04-12,CZ063,CZ0632,15808,14714,293
2021-04-12,CZ063,CZ0633,11360,10622,208
2021-04-12,CZ063,CZ0634,14126,13196,241
2021-04-12,CZ063,CZ0635,17389,16337,228
2021-04-12,CZ064,CZ0641,13987,12992,369
2021-04-12,CZ064,CZ0642,43594,41551,788
2021-04-12,CZ064,CZ0643,27304,25833,465
2021-04-12,CZ064,CZ0644,13680,12763,356
2021-04-12,CZ064,CZ0645,20897,19350,462
2021-04-12,CZ064,CZ0646,12537,11697,330
2021-04-12,CZ064,CZ0647,13893,12840,371
2021-04-12,CZ071,CZ0711,4508,4206,131
2021-04-12,CZ071,CZ0712,33286,31066,623
2021-04-12,CZ071,CZ0713,15378,14463,229
2021-04-12,CZ071,CZ0714,19759,18772,291
2021-04-12,CZ071,CZ0715,14525,13519,296
2021-04-12,CZ072,CZ0721,15069,14306,286
2021-04-12,CZ072,CZ0722,20221,19113,297
2021-04-12,CZ072,CZ0723,19930,18743,346
2021-04-12,CZ072,CZ0724,29255,27350,521
2021-04-12,CZ080,CZ0801,11576,10799,306
2021-04-12,CZ080,CZ0802,30135,28244,583
2021-04-12,CZ080,CZ0803,33829,32008,694
2021-04-12,CZ080,CZ0804,20027,18935,316
2021-04-12,CZ080,CZ0805,29156,28080,451
2021-04-12,CZ080,CZ0806,41424,39023,873
2021-04-12,,,30,2574,0
2021-04-13,CZ010,CZ0100,173545,169788,2597
2021-04-13,CZ020,CZ020A,20426,20532,187
2021-04-13,CZ020,CZ020B,18251,17710,194
2021-04-13,CZ020,CZ020C,8803,8383,174
2021-04-13,CZ020,CZ0201,18023,17406,352
2021-04-13,CZ020,CZ0202,14139,13719,155
2021-04-13,CZ020,CZ0203,25772,24666,407
2021-04-13,CZ020,CZ0204,18608,17827,310
2021-04-13,CZ020,CZ0205,11946,11421,210
2021-04-13,CZ020,CZ0206,17436,16897,324
2021-04-13,CZ020,CZ0207,21993,21022,409
2021-04-13,CZ020,CZ0208,16785,16138,286
2021-04-13,CZ020,CZ0209,27208,27004,264
2021-04-13,CZ031,CZ0311,26062,25147,426
2021-04-13,CZ031,CZ0312,7458,6900,161
2021-04-13,CZ031,CZ0313,15160,14286,311
2021-04-13,CZ031,CZ0314,11569,11056,172
2021-04-13,CZ031,CZ0315,6471,6036,165
2021-04-13,CZ031,CZ0316,10102,9651,224
2021-04-13,CZ031,CZ0317,15319,14280,384
2021-04-13,CZ032,CZ0321,8048,7704,171
2021-04-13,CZ032,CZ0322,13632,13128,287
2021-04-13,CZ032,CZ0323,30476,29574,499
2021-04-13,CZ032,CZ0324,11839,11397,234
2021-04-13,CZ032,CZ0325,13468,13007,210
2021-04-13,CZ032,CZ0326,8207,7893,204
2021-04-13,CZ032,CZ0327,8914,8679,212
2021-04-13,CZ041,CZ0411,13947,13383,565
2021-04-13,CZ041,CZ0412,15664,15086,453
2021-04-13,CZ041,CZ0413,14768,14196,431
2021-04-13,CZ042,CZ0421,20384,19018,419
2021-04-13,CZ042,CZ0422,15299,14311,363
2021-04-13,CZ042,CZ0423,18212,17474,331
2021-04-13,CZ042,CZ0424,12320,11484,245
2021-04-13,CZ042,CZ0425,15139,14106,373
2021-04-13,CZ042,CZ0426,16819,15646,289
2021-04-13,CZ042,CZ0427,17472,16540,278
2021-04-13,CZ051,CZ0511,16300,15173,331
2021-04-13,CZ051,CZ0512,16868,16218,299
2021-04-13,CZ051,CZ0513,31697,30568,402
2021-04-13,CZ051,CZ0514,12597,12204,177
2021-04-13,CZ052,CZ0521,30869,30044,414
2021-04-13,CZ052,CZ0522,13792,13385,225
2021-04-13,CZ052,CZ0523,21386,20747,445
2021-04-13,CZ052,CZ0524,14578,14124,190
2021-04-13,CZ052,CZ0525,22280,21705,489
2021-04-13,CZ053,CZ0531,19210,18290,279
2021-04-13,CZ053,CZ0532,31053,29997,420
2021-04-13,CZ053,CZ0533,15831,14836,288
2021-04-13,CZ053,CZ0534,23479,22167,348
2021-04-13,CZ063,CZ0631,15579,15148,307
2021-04-13,CZ063,CZ0632,15885,14855,293
2021-04-13,CZ063,CZ0633,11386,10692,208
2021-04-13,CZ063,CZ0634,14198,13306,241
2021-04-13,CZ063,CZ0635,17519,16415,228
2021-04-13,CZ064,CZ0641,14099,13084,369
2021-04-13,CZ064,CZ0642,43708,41738,791
2021-04-13,CZ064,CZ0643,27392,25993,465
2021-04-13,CZ064,CZ0644,13728,12861,357
2021-04-13,CZ064,CZ0645,20996,19551,466
2021-04-13,CZ064,CZ0646,12582,11769,332
2021-04-13,CZ064,CZ0647,13937,12930,373
2021-04-13,CZ071,CZ0711,4519,4235,133
2021-04-13,CZ071,CZ0712,33391,31247,628
2021-04-13,CZ071,CZ0713,15445,14543,229
2021-04-13,CZ071,CZ0714,19826,18849,292
2021-04-13,CZ071,CZ0715,14600,13612,296
2021-04-13,CZ072,CZ0721,15155,14375,286
2021-04-13,CZ072,CZ0722,20304,19218,297
2021-04-13,CZ072,CZ0723,20033,18832,347
2021-04-13,CZ072,CZ0724,29380,27483,523
2021-04-13,CZ080,CZ0801,11627,10882,307
2021-04-13,CZ080,CZ0802,30231,28422,584
2021-04-13,CZ080,CZ0803,33906,32208,698
2021-04-13,CZ080,CZ0804,20126,19052,318
2021-04-13,CZ080,CZ0805,29229,28192,452
2021-04-13,CZ080,CZ0806,41614,39233,876
2021-04-13,,,30,2588,0
2021-04-14,CZ010,CZ0100,173889,170397,2607
2021-04-14,CZ020,CZ020A,20469,20608,188
2021-04-14,CZ020,CZ020B,18271,17784,194
2021-04-14,CZ020,CZ020C,8838,8406,174
2021-04-14,CZ020,CZ0201,18057,17453,352
2021-04-14,CZ020,CZ0202,14178,13772,156
2021-04-14,CZ020,CZ0203,25831,24768,408
2021-04-14,CZ020,CZ0204,18640,17880,311
2021-04-14,CZ020,CZ0205,11977,11483,210
2021-04-14,CZ020,CZ0206,17468,16964,324
2021-04-14,CZ020,CZ0207,22026,21129,411
2021-04-14,CZ020,CZ0208,16802,16218,286
2021-04-14,CZ020,CZ0209,27261,27103,266
2021-04-14,CZ031,CZ0311,26147,25324,427
2021-04-14,CZ031,CZ0312,7485,6972,163
2021-04-14,CZ031,CZ0313,15205,14362,311
2021-04-14,CZ031,CZ0314,11615,11096,172
2021-04-14,CZ031,CZ0315,6497,6065,165
2021-04-14,CZ031,CZ0316,10112,9701,225
2021-04-14,CZ031,CZ0317,15363,14376,386
2021-04-14,CZ032,CZ0321,8066,7728,171
2021-04-14,CZ032,CZ0322,13645,13176,289
2021-04-14,CZ032,CZ0323,30507,29670,500
2021-04-14,CZ032,CZ0324,11843,11435,234
2021-04-14,CZ032,CZ0325,13481,13047,210
2021-04-14,CZ032,CZ0326,8217,7909,204
2021-04-14,CZ032,CZ0327,8916,8703,212
2021-04-14,CZ041,CZ0411,13948,13394,566
2021-04-14,CZ041,CZ0412,15664,15114,453
2021-04-14,CZ041,CZ0413,14776,14217,432
2021-04-14,CZ042,CZ0421,20463,19125,424
2021-04-14,CZ042,CZ0422,15339,14395,365
2021-04-14,CZ042,CZ0423,18254,17567,333
2021-04-14,CZ042,CZ0424,12337,11565,246
2021-04-14,CZ042,CZ0425,15193,14188,375
2021-04-14,CZ042,CZ0426,16887,15737,289
2021-04-14,CZ042,CZ0427,17525,16634,278
2021-04-14,CZ051,CZ0511,16340,15273,331
2021-04-14,CZ051,CZ0512,16887,16272,299
2021-04-14,CZ051,CZ0513,31735,30658,402
2021-04-14,CZ051,CZ0514,12607,12224,177
2021-04-14,CZ052,CZ0521,30897,30096,414
2021-04-14,CZ052,CZ0522,13813,13404,225
2021-04-14,CZ052,CZ0523,21404,20772,447
2021-04-14,CZ052,CZ0524,14590,14155,190
2021-04-14,CZ052,CZ0525,22291,21731,489
2021-04-14,CZ053,CZ0531,19252,18413,281
2021-04-14,CZ053,CZ0532,31110,30110,422
2021-04-14,CZ053,CZ0533,15870,14931,290
2021-04-14,CZ053,CZ0534,23517,22310,348
2021-04-14,CZ063,CZ0631,15605,15203,308
2021-04-14,CZ063,CZ0632,15953,14946,293
2021-04-14,CZ063,CZ0633,11415,10750,208
2021-04-14,CZ063,CZ0634,14267,13408,242
2021-04-14,CZ063,CZ0635,17602,16506,229
2021-04-14,CZ064,CZ0641,14148,13149,370
2021-04-14,CZ064,CZ0642,43784,41923,794
2021-04-14,CZ064,CZ0643,27459,26119,468
2021-04-14,CZ064,CZ0644,13755,12952,357
2021-04-14,CZ064,CZ0645,21048,19647,468
2021-04-14,CZ064,CZ0646,12609,11822,333
2021-04-14,CZ064,CZ0647,13991,12987,373
2021-04-14,CZ071,CZ0711,4537,4246,133
2021-04-14,CZ071,CZ0712,33558,31389,629
